city,region,variant,date,household_type,adult_equivalents,g1_food,g2_housing,g3_household_articles,g4_clothing,g5_transport,g6_health_personal,g7_personal_expenses,g8_education,g9_communication,omal_total,sample_n,effective_n,shrinkage_city_weight
Campo Grande,Center-West,expanded,2024-01-01,2 adults + 2 children,2.1,1541.274377357018,2101.2084903891982,273.2333492459164,333.6049610211706,916.1626877084045,734.7267017871781,15.776951372829396,276.89462574752207,171.18355495601327,6364.0656995852505,87.0,81.39027877328691,0.5043071949062059
Campo Grande,Center-West,expanded,2024-02-01,2 adults + 2 children,2.1,1553.9128272513456,2104.360303124782,271.6212724853655,332.4373436575965,924.7746169728636,737.4451905837907,15.928410106008558,292.84375619057937,173.49453294791945,6406.818253320252,87.0,81.39027877328691,0.5043071949062059
Campo Grande,Center-West,expanded,2024-03-01,2 adults + 2 children,2.1,1554.0682185340709,2107.306407549157,269.66559932347093,333.9665554384214,926.809121130204,738.4038693315497,15.992123746432593,292.6387655612459,173.23429114849756,6412.0849517630495,87.0,81.39027877328691,0.5043071949062059
Campo Grande,Center-West,expanded,2024-04-01,2 adults + 2 children,2.1,1562.3047800923016,2103.3025253748137,270.71729516083246,332.16313603905394,929.7749103178206,745.4187060901995,16.14724734677299,292.5509739315775,173.32090829407178,6425.700482647444,87.0,81.39027877328691,0.5043071949062059
Campo Grande,Center-West,expanded,2024-05-01,2 adults + 2 children,2.1,1581.8335898434552,2085.21412365659,271.7460208824436,337.1455830796397,933.3080549770283,750.8602626446578,16.179541841466538,292.4632086393981,172.88760602333662,6441.637991588016,87.0,81.39027877328691,0.5043071949062059
Campo Grande,Center-West,expanded,2024-06-01,2 adults + 2 children,2.1,1587.8445574848604,2092.0953302646567,269.7079257258253,336.16786088870873,931.1614464505813,754.0138757477655,16.2199906960702,292.84341081062934,172.73200717791562,6452.786405247013,87.0,81.39027877328691,0.5043071949062059
Campo Grande,Center-West,expanded,2024-07-01,2 adults + 2 children,2.1,1566.8850093260603,2116.7820551617797,271.24526090246246,339.8993241445734,943.1734291097937,753.9384743601905,16.299468650480943,292.9019794927914,172.369269962842,6473.494271110974,87.0,81.39027877328691,0.5043071949062059
Campo Grande,Center-West,expanded,2024-08-01,2 adults + 2 children,2.1,1557.483699270104,2094.7675217880974,270.2959024893039,342.8904381970457,953.7369715158234,757.8589544268636,16.30109859734599,292.9312696907407,171.78321444496834,6458.049070420293,87.0,81.39027877328691,0.5043071949062059
Campo Grande,Center-West,expanded,2024-09-01,2 adults + 2 children,2.1,1575.0832650718564,2137.919732736932,271.18787896751866,342.0675011453727,954.0230926072782,760.1325312901442,16.260345850852627,293.3706665952768,171.40529137318944,6521.450305638421,87.0,81.39027877328691,0.5043071949062059
Campo Grande,Center-West,expanded,2024-10-01,2 adults + 2 children,2.1,1612.255230127552,2155.236882572101,269.15396987526225,344.70142090419216,952.4966556591063,760.4365843026603,16.379046375563853,293.3706665952768,172.14233412609417,6576.172790537809,87.0,81.39027877328691,0.5043071949062059
Campo Grande,Center-West,expanded,2024-11-01,2 adults + 2 children,2.1,1654.6575426799068,2138.426034888039,269.15396987526225,344.90824175673464,955.9256436194792,760.7407589363812,16.536285220769265,293.31199246195774,171.69476405736634,6605.355233495896,87.0,81.39027877328691,0.5043071949062059
Campo Grande,Center-West,expanded,2024-12-01,2 adults + 2 children,2.1,1677.1608852603538,2127.306219506621,271.4686940161895,348.80570488858575,959.5581610652332,759.3714255702959,16.610698504262725,293.4879796574349,172.02098410907533,6625.790752578052,87.0,81.39027877328691,0.5043071949062059
Campo Grande,Center-West,expanded,2025-01-01,2 adults + 2 children,2.1,1678.8380461456138,2071.996257799449,271.76730957960734,350.20092770814006,967.4265379859681,767.1929512536699,16.715345904839584,294.2510484045442,172.08979250271895,6590.478217284551,87.0,81.39027877328691,0.5043071949062059
Campo Grande,Center-West,expanded,2025-02-01,2 adults + 2 children,2.1,1694.9548913886117,2170.6232796707027,273.9414480562442,352.93249494426357,980.196568287383,770.6453195343113,16.842382533716364,306.90384348593955,172.64047983872766,6739.6807077399,87.0,81.39027877328691,0.5043071949062059
Campo Grande,Center-West,expanded,2025-03-01,2 adults + 2 children,2.1,1699.3617741062221,2172.5768406224065,276.46170937836166,353.14425444123015,985.4896297561348,775.1921269195637,16.98722702350633,307.5176511729114,173.4864181899374,6760.217631610274,87.0,81.39027877328691,0.5043071949062059
Campo Grande,Center-West,expanded,2025-04-01,2 adults + 2 children,2.1,1722.8129665888878,2175.8357058833394,281.1062660959181,353.81522852466844,982.631709829842,786.4324127598974,17.078958049433265,307.5484029380287,173.93748287723125,6801.199133547247,87.0,81.39027877328691,0.5043071949062059
Campo Grande,Center-West,expanded,2025-05-01,2 adults + 2 children,2.1,1720.7455910289814,2193.8951422421715,279.7007347654385,355.6196861901443,983.8108678816378,787.6120613790373,17.055047508164055,307.60991261861625,173.9026953806558,6819.951738994847,87.0,81.39027877328691,0.5043071949062059
Campo Grande,Center-West,expanded,2025-06-01,2 adults + 2 children,2.1,1711.9697885147334,2215.3953146361446,280.70765741059404,355.3351904411922,981.3513407119337,784.1465683089696,17.05163649866242,307.67143460114,173.5374997203564,6827.166430843727,87.0,81.39027877328691,0.5043071949062059
Campo Grande,Center-West,expanded,2025-07-01,2 adults + 2 children,2.1,1693.822908756477,2204.7614171258915,279.4164021865053,354.7311206174421,982.8233677230016,787.1263252685436,17.189754754301585,307.7329688880602,173.1383634709996,6800.742628791223,87.0,81.39027877328691,0.5043071949062059
Campo Grande,Center-West,expanded,2025-08-01,2 adults + 2 children,2.1,1690.9434098115912,2163.5323786256367,280.56200943547003,354.3763894968247,981.6439796817341,789.645129509403,17.21210143548218,308.3484348258363,172.7401452350163,6759.003978056994,87.0,81.39027877328691,0.5043071949062059
Campo Grande,Center-West,expanded,2025-09-01,2 adults + 2 children,2.1,1681.9814097395895,2230.6018823630316,279.21531179017967,357.03421241805097,984.1962540289065,794.6198938253123,17.284392261511204,308.59511357369695,172.6537751623988,6826.182245162678,87.0,81.39027877328691,0.5043071949062059
Campo Grande,Center-West,expanded,2025-10-01,2 adults + 2 children,2.1,1679.1220413430324,2227.0329193512507,279.74582088258103,362.3897256043217,978.3894961301359,793.7458119421044,17.374271101271063,308.9654277099854,172.08401770436288,6818.849531769046,87.0,81.39027877328691,0.5043071949062059
Campo Grande,Center-West,expanded,2025-11-01,2 adults + 2 children,2.1,1681.4728122009126,2241.5086333270337,277.61975264387337,360.6502549214209,986.5101289480161,790.0945812071707,17.469829592328054,308.8418415389014,171.5161404459385,6835.683974825595,87.0,81.39027877328691,0.5043071949062059
Campo Grande,Center-West,expanded,2025-12-01,2 adults + 2 children,2.1,1677.2691301704106,2231.1976936137294,279.50756696185175,362.453506196028,991.4426795927561,793.9660446550857,17.560672706208162,308.5021155132086,172.3222663060344,6834.221675715313,87.0,81.39027877328691,0.5043071949062059
Campo Grande,Center-West,expanded,2026-01-01,2 adults + 2 children,2.1,1676.4304956053254,2244.3617600060506,281.9392827944198,366.9841750234783,996.7964700625571,799.3650137587402,17.64320786792734,308.40956487855465,174.0627211957254,6865.992691192779,87.0,81.39027877328691,0.5043071949062059
Campo Grande,Center-West,expanded,2026-02-01,2 adults + 2 children,2.1,1674.2511359610385,2208.003099493953,284.22299098505465,371.02100094873657,997.9926258266322,806.4793623811929,17.68025860444999,322.81229155838315,173.83643965817095,6856.299205417612,87.0,81.39027877328691,0.5043071949062059
Campo Grande,Center-West,expanded,2026-03-01,2 adults + 2 children,2.1,1699.364903000454,2202.703892055167,287.2925992876932,374.39729205737007,1019.449467281905,805.9148268275261,17.81639659570425,323.2965099957208,174.2188798254189,6904.45476692696,87.0,81.39027877328691,0.5043071949062059
Campo Grande,Center-West,expanded,2026-04-01,2 adults + 2 children,2.1,1730.973090196262,2223.18903825128,287.2351407678356,377.50478958144623,1030.0517417416368,814.6187069572632,17.89300710106578,323.3288396467203,174.95059912068567,6979.744953364196,87.0,81.39027877328691,0.5043071949062059
Campo Grande,Center-West,expanded,2026-05-01,2 adults + 2 children,2.1,1767.1504277813638,2331.680663317943,287.35003482414277,378.3353001185254,1028.5066641290243,820.8098091301385,17.943107520948764,322.87617927121494,175.68539163699253,7130.3375777302945,87.0,81.39027877328691,0.5043071949062059
Campo Grande,Center-West,expanded,2026-06-01,2 adults + 2 children,2.1,1757.9612455569008,2327.0173019913072,287.5224448450372,373.30344062694905,1034.1634507817341,826.7196397558754,17.95028476395714,323.2636306863404,176.1070365769213,7124.008475585023,87.0,81.39027877328691,0.5043071949062059
Goiânia,Center-West,core,2020-01-01,2 adults + 2 children,2.1,974.0447627945744,1588.4989673168636,0.0,216.73865996466995,638.2074481707422,601.7340845257577,0.0,206.6201292907632,164.8126678176337,4390.656719881004,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2020-02-01,2 adults + 2 children,2.1,972.875909079221,1585.6396691756936,0.0,215.37320640689256,636.1651843365959,607.3903849202999,0.0,213.12866336342228,164.9115554183243,4395.4845727004495,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2020-03-01,2 adults + 2 children,2.1,976.572837533722,1551.0727243876631,0.0,216.55775904213047,623.7599632420323,607.0259506893476,0.0,212.89422183372253,165.1754139069936,4353.058870635612,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2020-04-01,2 adults + 2 children,2.1,989.7565708404275,1562.3955552756936,0.0,216.51444749032206,600.9303485873739,609.7575674674498,0.0,212.8303535671724,164.9441683275238,4357.129011555963,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2020-05-01,2 adults + 2 children,2.1,994.4084267233773,1578.1757503839779,0.0,214.97719491314078,589.2722998247789,609.7575674674498,0.0,212.8303535671724,164.8616962433601,4364.283289123257,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2020-06-01,2 adults + 2 children,2.1,990.4307930164838,1562.2361753050998,0.0,214.28926788941877,597.3453303323784,605.9160947924048,0.0,212.89420267324255,165.5541153675822,4348.66597937661,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2020-07-01,2 adults + 2 children,2.1,993.4020853955333,1575.3589591776624,0.0,212.21066199089134,596.3895778038466,611.0663815981403,0.0,212.87291325297522,165.86866818678058,4367.16924740583,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2020-08-01,2 adults + 2 children,2.1,1007.9057558423078,1571.1054899878827,0.0,211.99845132890047,615.53368325135,610.6997417691813,0.0,199.18518493080887,169.03675974914808,4385.46506685958,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2020-09-01,2 adults + 2 children,2.1,1045.903802837563,1574.2477009678585,0.0,213.71563878466455,621.6274667155383,606.2416336542663,0.0,199.0457553013573,168.9353376932986,4429.717335954547,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2020-10-01,2 adults + 2 children,2.1,1064.1025290069367,1581.3318156222135,0.0,217.51977715503162,631.6978316763301,603.634794629553,0.0,199.02585072582718,168.4285316802187,4465.741130496111,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2020-11-01,2 adults + 2 children,2.1,1105.3897071324059,1609.3213887587272,0.0,218.99891163968582,640.4784315366311,603.2726137527752,0.0,199.00594814075455,168.2601031485385,4544.727104109518,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2020-12-01,2 adults + 2 children,2.1,1123.8497152415168,1657.1182340048613,0.0,222.02109662031347,647.8439334993025,608.8830490606761,0.0,195.54324464310548,169.28648977774458,4624.545762847521,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2021-01-01,2 adults + 2 children,2.1,1129.4689638177247,1626.13012302897,0.0,222.02109662031347,644.8638514052055,611.2576929520128,0.0,195.81700518560584,169.08334599001128,4598.642078999844,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2021-02-01,2 adults + 2 children,2.1,1127.2100258900891,1630.1954483365425,0.0,222.8425746778087,660.0181519132279,612.4190825686217,0.0,198.73467856287132,168.93117097862026,4620.351132927782,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2021-03-01,2 adults + 2 children,2.1,1134.9877750687306,1624.6527838121985,0.0,222.1071941813719,697.3091774963254,610.7043091374294,0.0,199.7680988913983,168.54262928536946,4658.071967872824,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2021-04-01,2 adults + 2 children,2.1,1141.7977017191429,1625.7900407608668,0.0,223.48425878529642,695.3567117993357,618.2770425707336,0.0,199.8280293210657,168.0707099233704,4672.604494879812,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2021-05-01,2 adults + 2 children,2.1,1144.5380162032689,1644.1614682214647,0.0,226.03197933544882,707.6645255981839,621.3684277835872,0.0,199.90796053279414,167.8858321424547,4711.558209817203,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2021-06-01,2 adults + 2 children,2.1,1150.7185214907668,1653.0399401498605,0.0,227.81763197219885,713.9627398760077,625.2209120358455,0.0,199.96793292095396,167.701157727098,4738.428836172731,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2021-07-01,2 adults + 2 children,2.1,1158.0831200283076,1686.9272589229324,0.0,227.74928668260722,726.6712766458007,623.470293482145,0.0,200.08791368070652,167.68438761132532,4790.6735370538245,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2021-08-01,2 adults + 2 children,2.1,1171.516884220636,1708.013849659469,0.0,226.9977140365546,744.1113872853,623.1585583354041,0.0,199.5476763137686,167.88560887645892,4841.231678727591,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2021-09-01,2 adults + 2 children,2.1,1181.7090811133555,1743.198934962454,0.0,224.6142380391708,752.8174905165379,625.8381401362464,0.0,199.30821910219208,167.86882031557124,4895.354924185528,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2021-10-01,2 adults + 2 children,2.1,1206.87948454107,1784.6870696145606,0.0,224.25485525830814,772.3154635209164,627.9034059986959,0.0,199.40787321174315,168.69137753511754,4984.139529680412,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2021-11-01,2 adults + 2 children,2.1,1197.5865125101038,1869.638174128214,0.0,223.98574943199816,801.0455987638944,622.8801787507064,0.0,199.50757714834901,168.72511581062454,5083.36890654389,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2021-12-01,2 adults + 2 children,2.1,1215.1910342440021,1856.7376707267292,0.0,228.55505872041093,801.1257033237708,627.1780519840863,0.0,199.4477248752045,169.2650361812186,5097.500280055423,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2022-01-01,2 adults + 2 children,2.1,1233.1758615508131,1867.8780967510897,0.0,232.18908415406548,802.3273918787564,634.3278817767049,0.0,199.4477248752045,170.38218542001462,5139.728226406649,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2022-02-01,2 adults + 2 children,2.1,1255.866297403348,1910.2789295473394,0.0,232.90887031494313,795.0262126126597,641.7495179934923,0.0,209.0012708967268,169.8028859895866,5214.633984758096,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2022-03-01,2 adults + 2 children,2.1,1280.481276832454,1976.3745805096771,0.0,238.19590167109234,823.9651667517605,644.5732158726636,0.0,209.25207242180286,169.58214223780013,5342.424356297251,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2022-04-01,2 adults + 2 children,2.1,1303.7860360708044,1910.166032062603,0.0,243.10273724551678,837.7253850365149,656.497820366308,0.0,209.60780094491997,169.73476616581414,5330.620577892481,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2022-05-01,2 adults + 2 children,2.1,1299.6139207553779,1864.8950971027193,0.0,249.0344440343074,848.1131798109677,666.4109374538392,0.0,209.64972250510894,170.51554609017685,5308.232847752497,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2022-06-01,2 adults + 2 children,2.1,1308.4512954165143,1856.5030691657576,0.0,254.96146380232395,847.0106326772134,677.4067179218276,0.0,209.83840725536353,170.49849453556783,5324.670080774568,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2022-07-01,2 adults + 2 children,2.1,1330.30243204997,1774.6312838155475,0.0,258.7858857593588,780.266194822249,680.6582701678523,0.0,209.7125042110103,170.49849453556783,5204.855065361556,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2022-08-01,2 adults + 2 children,2.1,1329.50425059074,1787.7635553157827,0.0,263.4181531144513,760.4474334737638,687.6009845235645,0.0,211.1385492396452,168.60596124622305,5208.47888750417,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2022-09-01,2 adults + 2 children,2.1,1328.3076967652082,1785.2606863383407,0.0,266.5001455058904,749.4969904317417,691.5890702338012,0.0,211.39191549873277,163.26115227471777,5195.807657048433,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2022-10-01,2 adults + 2 children,2.1,1341.8564352722135,1781.6901649656643,0.0,270.4976476884787,753.1695256848571,699.6806623555367,0.0,211.47647226493226,161.82445413470023,5220.195362366383,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2022-11-01,2 adults + 2 children,2.1,1350.3101308144282,1828.0141092547715,0.0,274.0141171084289,767.4797466728694,698.21133296459,0.0,211.56106285383825,161.72735946221943,5291.317859131146,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2022-12-01,2 adults + 2 children,2.1,1366.6488833972828,1846.4770517582444,0.0,277.7681105128144,762.4143803448285,709.6619988252094,0.0,212.02649719211666,161.8567413497892,5336.853663380285,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2023-01-01,2 adults + 2 children,2.1,1376.8987500227624,1839.0911435512114,0.0,276.6292612597119,759.2884813854147,712.5006468205102,0.0,212.83219788144675,165.093876176785,5342.334357097842,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2023-02-01,2 adults + 2 children,2.1,1375.7972310227442,1833.0221427774925,0.0,276.7399129642157,767.1850815918231,718.0581518657101,0.0,228.85846238191965,166.51368351190533,5366.17466611581,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2023-03-01,2 adults + 2 children,2.1,1370.7067812679602,1842.9204623484914,0.0,279.31359415478295,792.8857818251491,724.3052577869416,0.0,228.95000576687238,166.96327045738747,5406.045153607585,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2023-04-01,2 adults + 2 children,2.1,1381.8095061962306,1871.485729514893,0.0,282.1905241745772,798.4359822979252,733.3590735092785,0.0,229.17895577263923,167.14693005489065,5463.606701520434,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2023-05-01,2 adults + 2 children,2.1,1376.2822681714456,1882.3403467460794,0.0,284.22229594863416,795.2422383687335,743.992780075163,0.0,229.40813472841185,166.7624921157644,5478.250556154232,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2023-06-01,2 adults + 2 children,2.1,1356.7390599634111,1858.434624342404,0.0,282.9432956168653,777.985481796132,746.2247584153882,0.0,229.2704898475748,166.6124058728602,5418.210115854636,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2023-07-01,2 adults + 2 children,2.1,1347.106212637671,1845.239738509573,0.0,282.3208203665082,789.6552640230739,747.9410753597438,0.0,229.49976033742234,166.34582602346362,5408.108697257456,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2023-08-01,2 adults + 2 children,2.1,1338.2153116342622,1872.5492866395148,0.0,282.57490910483807,786.4966429669817,754.1489862852295,0.0,230.41775937877205,165.91332687580262,5430.316222885401,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2023-09-01,2 adults + 2 children,2.1,1325.6360877049,1849.7041853425126,0.0,282.54665161392757,796.7210993255524,750.2274115565463,0.0,230.50992648252355,165.79718754698956,5401.142549572952,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2023-10-01,2 adults + 2 children,2.1,1337.8319397117853,1887.2531803049653,0.0,285.0613168132915,803.1745402300893,753.7534803908619,0.0,230.4407735045788,165.58165120317847,5463.09688215875,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2023-11-01,2 adults + 2 children,2.1,1354.6886221521538,1914.4296261013567,0.0,282.83783854214784,798.8373977128468,753.9796064349791,0.0,230.6942583554339,164.98555725884702,5500.452906557765,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2023-12-01,2 adults + 2 children,2.1,1379.479423937538,1923.810331269253,0.0,283.40351421923214,795.6420481219955,753.9796064349791,0.0,230.9710914654604,164.4741020313446,5531.760117479803,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2024-01-01,2 adults + 2 children,2.1,1410.1038671489514,1906.3036572547028,0.0,284.933893196016,806.0649589523937,757.9003003884411,0.0,231.66400473985675,164.83594505581354,5561.8066267361755,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2024-02-01,2 adults + 2 children,2.1,1403.4763789733513,1921.1728257812895,0.0,284.3070386309848,810.1758902430508,762.6750722808882,0.0,240.81473292708108,167.55573814923446,5590.17767698588,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2024-03-01,2 adults + 2 children,2.1,1414.4234947293435,1944.2268996906648,0.0,285.47269748937185,808.3124856954919,767.3273902218017,0.0,240.8869773469592,167.38818241108524,5628.0381275847185,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2024-04-01,2 adults + 2 children,2.1,1425.0316709398135,1928.0898164232324,0.0,286.78587189782286,807.0191857183792,779.7580939433948,0.0,240.93515474242864,167.94056341304184,5635.560357078113,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2024-05-01,2 adults + 2 children,2.1,1429.5917722868212,1930.981951147867,0.0,287.84697962384485,796.8507439783275,785.0604489822098,0.0,241.10380935074832,167.8062109623114,5639.24191633213,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2024-06-01,2 adults + 2 children,2.1,1439.4559555156002,1934.2646204648186,0.0,290.49517183638426,802.0302738141866,789.1427633169174,0.0,241.10380935074832,167.90689468888877,5664.399488987544,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2024-07-01,2 adults + 2 children,2.1,1422.6143208360677,1949.7387374285372,0.0,290.6694689394861,817.5094580988005,790.4053917382245,0.0,241.2243612554237,167.90689468888877,5680.068632985428,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2024-08-01,2 adults + 2 children,2.1,1411.3756677014626,1938.8202004989375,0.0,288.6929165506976,804.0205520401702,790.4844322773982,0.0,243.7813394847312,169.01508019383544,5646.190188747233,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2024-09-01,2 adults + 2 children,2.1,1428.3121757138802,1968.4841495665712,0.0,290.88698271648286,821.7894062402579,794.199709109102,0.0,243.97636455631897,168.8460651136416,5716.494853016255,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2024-10-01,2 adults + 2 children,2.1,1452.3078202658733,2019.4678890403457,0.0,294.3776265090807,818.4200696746728,798.0912876837365,0.0,244.04955746568587,169.48768016107346,5796.201930800468,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2024-11-01,2 adults + 2 children,2.1,1494.4247470535834,2004.7257734503512,0.0,293.25899152834614,809.7448169361212,799.2884246152621,0.0,243.95193764269956,169.31819248091236,5814.712883707276,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2024-12-01,2 adults + 2 children,2.1,1514.0017112399853,1977.2610303540814,0.0,295.95697425040703,828.1260242805712,801.2866456768002,0.0,244.12270399904943,169.47057885414517,5830.22566865504,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2025-01-01,2 adults + 2 children,2.1,1524.9025235609133,1886.9002012668998,0.0,296.3121226195075,840.2166642350675,804.3315349303721,0.0,244.1715285398492,169.55531414357222,5766.3898892961815,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2025-02-01,2 adults + 2 children,2.1,1531.7645849169376,1975.3958207063174,0.0,295.57134231295873,842.8213358941963,806.261930614205,0.0,256.94169948248333,169.91138030327375,5878.668094230372,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2025-03-01,2 adults + 2 children,2.1,1539.8829372169973,1997.9153330623694,0.0,296.6353991452854,838.0172542795992,812.5507736729959,0.0,257.1729470120176,170.87987517100242,5913.054519560267,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2025-04-01,2 adults + 2 children,2.1,1552.6639655958986,1994.518876996163,0.0,301.11459367237916,827.1230299739645,822.4638931118063,0.0,257.3015334855235,171.42669077154966,5926.612583607285,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2025-05-01,2 adults + 2 children,2.1,1543.3479818023231,2031.6169281082916,0.0,301.596377022255,840.4397107565453,825.0957775697641,0.0,257.3529937922206,171.01526671369794,5970.465035765098,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2025-06-01,2 adults + 2 children,2.1,1539.335277049637,2056.402654631213,0.0,305.15521427111764,839.1790511904105,824.9307584142501,0.0,257.40446439097906,170.67323618027058,5993.080656127878,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2025-07-01,2 adults + 2 children,2.1,1534.1015371076683,2052.2898493219504,0.0,305.27727635682606,830.1159174375541,832.1901490882955,0.0,257.40446439097906,170.74150547474267,5982.120699178016,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2025-08-01,2 adults + 2 children,2.1,1523.976466962758,2012.2701972601726,0.0,312.45129235121146,821.4827118962036,834.6867195355602,0.0,257.9707542126392,170.21220680777097,5933.050349026316,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2025-09-01,2 adults + 2 children,2.1,1520.166525795351,2086.1205134996208,0.0,314.8259221730807,830.4368734558722,835.1875315672816,0.0,257.99655128806046,170.05901582164395,6014.79293360091,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2025-10-01,2 adults + 2 children,2.1,1525.3350919830552,2135.352957618212,0.0,314.22775292095184,847.9590914857911,837.2755003961997,0.0,258.1513492188333,169.90596270740448,6088.207706330448,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2025-11-01,2 adults + 2 children,2.1,1525.79269251065,2225.0377818381767,0.0,319.1611286418108,842.2777655728363,831.5820269935056,0.0,258.12553408391136,169.43022601182375,6171.407155652714,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2025-12-01,2 adults + 2 children,2.1,1533.2690767039521,2184.98710176509,0.0,320.7888503978841,849.7740376864344,835.8230953311726,0.0,258.15134663731976,170.05711784806752,6152.85062636992,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2026-01-01,2 adults + 2 children,2.1,1538.4821915647456,2172.5326752850283,0.0,318.22253959470106,852.5782920107997,843.0947562605537,0.0,258.3320525799659,171.29853480835845,6154.541042104152,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2026-02-01,2 adults + 2 children,2.1,1544.3284238926917,2177.529500438184,0.0,321.59569851440483,854.1981907656203,847.7317774199867,0.0,274.3228066346658,171.45270348968597,6191.159101155239,41.0,30.813043401479096,0.27806332590146887
Goiânia,Center-West,core,2026-03-01,2 adults + 2 children,2.1,1562.5514992946257,2208.2326663943627,0.0,324.1684641025201,844.5457512099688,852.0552094848288,0.0,274.40510347665617,171.81275416701428,6237.771448129976,41.0,30.813043401479096,0.27806332590146887
