city,territory,category,group_key,date,monthly_change_pct,cum_index
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2022-08-01,1.61,1.1913061014421351
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2022-09-01,1.02,1.203457423676845
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2022-10-01,1.16,1.2174175297914964
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2022-11-01,0.65,1.225330743735141
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2022-12-01,1.52,1.2439557710399154
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2023-01-01,0.14,1.2456973091193713
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2023-02-01,-0.18,1.2434550539629563
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2023-03-01,1.17,1.258003478094323
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2023-04-01,0.82,1.2683191066146964
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2023-05-01,1.46,1.2868365655712708
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2023-06-01,-0.25,1.2836194741573428
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2023-07-01,-1.28,1.2671891448881287
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2023-08-01,-0.05,1.2665555503156847
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2023-09-01,1.63,1.2872004057858304
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2023-10-01,0.35,1.2917056072060809
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2023-11-01,0.31,1.2957098945884198
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2023-12-01,-0.02,1.295450752609502
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2024-01-01,-0.5,1.2889734988464545
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2024-02-01,-0.5,1.2825286313522222
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2024-03-01,0.43,1.2880435044670366
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2024-04-01,0.22,1.290877200176864
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2024-05-01,0.79,1.3010751300582613
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2024-06-01,-0.09,1.2999041624412089
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2024-07-01,0.04,1.3004241241061854
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2024-08-01,0.77,1.3104373898618031
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2024-09-01,0.12,1.3120099147296373
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2024-10-01,-0.37,1.3071554780451375
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2024-11-01,0.02,1.3074169091407466
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2024-12-01,1.13,1.322190720214037
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2025-01-01,0.2,1.324835101654465
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2025-02-01,0.0,1.324835101654465
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2025-03-01,0.4,1.330134442061083
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2025-04-01,0.19,1.332661697500999
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2025-05-01,1.17,1.348253839361761
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2025-06-01,1.09,1.362949806210804
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2025-07-01,-0.99,1.3494566031293171
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2025-08-01,1.16,1.3651102997256173
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2025-09-01,1.05,1.3794439578727362
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2025-10-01,1.4,1.3987561732829545
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2025-11-01,0.03,1.3991758001349395
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2025-12-01,0.75,1.4096696186359516
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2026-01-01,-0.84,1.3978283938394096
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2026-02-01,-0.28,1.3939144743366592
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2026-03-01,-0.12,1.392241776967455
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2026-04-01,1.11,1.407695660691794
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2026-05-01,0.21,1.4106518215792467
Grande Vitória,Grande Vitória (ES),4.Vestuário,g4_clothing,2026-06-01,0.65,1.4198210584195117
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2020-01-01,0.55,1.0055
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2020-02-01,-0.95,0.9959477500000001
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2020-03-01,-1.14,0.9845939456500001
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2020-04-01,-1.07,0.9740587904315451
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2020-05-01,-1.95,0.95506464401813
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2020-06-01,0.31,0.9580253444145863
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2020-07-01,0.69,0.9646357192910469
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2020-08-01,0.08,0.9654074278664796
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2020-09-01,0.94,0.9744822576884246
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2020-10-01,0.56,0.9799393583314798
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2020-11-01,0.86,0.9883668368131305
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2020-12-01,1.72,1.0053667464063165
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2021-01-01,1.55,1.0209499309756145
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2021-02-01,2.2,1.043410829457078
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2021-03-01,3.93,1.0844168750547412
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2021-04-01,0.63,1.091248701367586
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2021-05-01,0.26,1.0940859479911416
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2021-06-01,1.14,1.1065585277982406
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2021-07-01,1.78,1.1262552695930492
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2021-08-01,1.21,1.139882958355125
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2021-09-01,1.25,1.154131495334564
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2021-10-01,1.75,1.174328796502919
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2021-11-01,3.29,1.212964213907865
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2021-12-01,1.37,1.2295818236384026
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2022-01-01,1.23,1.244705680069155
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2022-02-01,0.62,1.2524228552855836
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2022-03-01,2.26,1.2807276118150377
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2022-04-01,2.2,1.3089036192749686
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2022-05-01,0.9,1.320683751848443
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2022-06-01,0.78,1.330985085112861
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2022-07-01,-4.09,1.276547795131745
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2022-08-01,-1.53,1.2570166138662293
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2022-09-01,-1.5,1.238161364658236
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2022-10-01,-0.01,1.23803754852177
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2022-11-01,-0.07,1.2371709222378047
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2022-12-01,0.71,1.2459548357856933
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2023-01-01,1.13,1.2600341254300718
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2023-02-01,0.69,1.268728360895539
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2023-03-01,2.19,1.2965135119991513
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2023-04-01,0.22,1.2993658417255494
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2023-05-01,-1.76,1.2764970029111797
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2023-06-01,0.38,1.2813476915222421
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2023-07-01,1.01,1.2942893032066167
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2023-08-01,0.08,1.2953247346491819
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2023-09-01,1.43,1.3138478783546652
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2023-10-01,0.52,1.3206798873221095
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2023-11-01,0.51,1.3274153547474523
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2023-12-01,0.59,1.3352471053404622
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2024-01-01,-0.63,1.3268350485768172
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2024-02-01,0.07,1.3277638331108208
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2024-03-01,-0.59,1.319930026495467
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2024-04-01,0.31,1.324021809577603
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2024-05-01,0.55,1.33130392953028
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2024-06-01,-0.69,1.322117932416521
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2024-07-01,1.62,1.3435362429216686
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2024-08-01,0.29,1.3474324980261414
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2024-09-01,0.04,1.3479714710253519
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2024-10-01,0.49,1.354576531233376
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2024-11-01,0.68,1.3637876516457628
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2024-12-01,0.4,1.3692428022523457
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2025-01-01,2.08,1.3977230525391944
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2025-02-01,0.81,1.409044609264762
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2025-03-01,0.29,1.4131308386316297
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2025-04-01,-0.61,1.4045107405159767
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2025-05-01,-0.76,1.3938364588880552
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2025-06-01,-0.22,1.3907700186785015
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2025-07-01,0.51,1.397862945773762
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2025-08-01,-0.32,1.393389784347286
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2025-09-01,0.28,1.3972912757434583
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2025-10-01,0.24,1.4006447748052426
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2025-11-01,0.69,1.4103092237513988
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2025-12-01,0.58,1.4184890172491569
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2026-01-01,0.33,1.4231700310060793
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2026-02-01,0.27,1.4270125900897956
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2026-03-01,1.55,1.4491312852361875
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2026-04-01,0.19,1.4518846346781362
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2026-05-01,-0.33,1.4470934153836985
Grande Vitória,Grande Vitória (ES),5.Transportes,g5_transport,2026-06-01,0.85,1.4593937094144598
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2020-01-01,0.0,1.0
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2020-02-01,1.11,1.0111
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2020-03-01,0.07,1.01180777
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2020-04-01,0.31,1.0149443740870001
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2020-05-01,0.03,1.0152488573992262
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2020-06-01,0.68,1.022152549629541
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2020-07-01,0.33,1.0255256530433186
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2020-08-01,0.52,1.0308583864391438
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2020-09-01,-0.76,1.0230238627022064
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2020-10-01,-0.04,1.0226146531571254
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2020-11-01,0.11,1.0237395292755984
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2020-12-01,-0.13,1.0224086678875401
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2021-01-01,0.64,1.0289520833620203
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2021-02-01,0.8,1.0371837000289164
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2021-03-01,0.17,1.0389469123189656
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2021-04-01,1.45,1.0540116425475905
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2021-05-01,0.94,1.0639193519875378
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2021-06-01,0.28,1.0668983261731029
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2021-07-01,-0.2,1.0647645295207566
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2021-08-01,-0.06,1.0641256708030442
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2021-09-01,0.39,1.0682757609191762
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2021-10-01,0.14,1.0697713469844632
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2021-11-01,-0.71,1.0621759704208735
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2021-12-01,0.68,1.0693987670197354
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2022-01-01,0.1,1.070468165786755
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2022-02-01,0.28,1.0734654766509577
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2022-03-01,0.61,1.0800136160585285
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2022-04-01,1.5,1.0962138202994063
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2022-05-01,0.89,1.105970123300071
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2022-06-01,1.16,1.118799376730352
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2022-07-01,0.65,1.126071572679099
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2022-08-01,1.26,1.1402600744948557
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2022-09-01,0.77,1.1490400770684661
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2022-10-01,0.94,1.1598410537929098
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2022-11-01,0.38,1.164248449797323
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2022-12-01,1.31,1.179500104489668
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2023-01-01,0.64,1.187048905158402
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2023-02-01,0.95,1.1983258697574068
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2023-03-01,1.08,1.2112677891507868
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2023-04-01,1.23,1.2261663829573415
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2023-05-01,1.08,1.2394089798932806
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2023-06-01,0.25,1.2425075023430137
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2023-07-01,0.09,1.2436257590951223
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2023-08-01,0.36,1.2481028118278648
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2023-09-01,-0.13,1.2464802781724886
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2023-10-01,0.29,1.2500950709791887
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2023-11-01,0.56,1.2570956033766723
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2023-12-01,0.47,1.2630039527125425
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2024-01-01,0.87,1.2739920871011416
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2024-02-01,0.63,1.2820182372498787
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2024-03-01,0.17,1.2841976682532035
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2024-04-01,0.76,1.293957570531928
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2024-05-01,0.98,1.3066383547231408
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2024-06-01,0.38,1.3116035804710888
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2024-07-01,0.21,1.314357947990078
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2024-08-01,0.42,1.3198782513716363
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2024-09-01,0.33,1.3242338496011627
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2024-10-01,0.15,1.3262202003755645
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2024-11-01,0.42,1.331790325217142
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2024-12-01,0.03,1.332189862314707
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2025-01-01,0.84,1.3433802571581506
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2025-02-01,0.27,1.3470073838524774
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2025-03-01,0.26,1.3505096030504937
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2025-04-01,1.42,1.3696868394138106
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2025-05-01,0.38,1.3748916494035832
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2025-06-01,0.15,1.3769539868776888
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2025-07-01,0.38,1.382186412027824
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2025-08-01,0.26,1.3857800966990963
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2025-09-01,0.24,1.389105968931174
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2025-10-01,0.43,1.395079124597578
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2025-11-01,0.32,1.3995433777962905
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2025-12-01,0.38,1.4048616426319165
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2026-01-01,0.8,1.416100535772972
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2026-02-01,0.45,1.4224729881839502
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2026-03-01,0.44,1.4287318693319595
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2026-04-01,0.98,1.4427334416514128
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2026-05-01,0.66,1.452255482366312
Grande Vitória,Grande Vitória (ES),6.Saúde e cuidados pessoais,g6_health_personal,2026-06-01,-0.17,1.4497866480462893
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2020-01-01,0.74,1.0074
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2020-02-01,0.34,1.0108251600000002
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2020-03-01,0.03,1.0111284075480003
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2020-04-01,-0.15,1.0096117149366783
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2020-05-01,0.12,1.0108232489946025
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2020-06-01,-0.09,1.0099135080705073
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2020-07-01,-0.14,1.0084996291592085
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2020-08-01,0.07,1.00920557889962
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2020-09-01,0.31,1.0123341161942088
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2020-10-01,0.13,1.0136501505452613
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2020-11-01,0.08,1.0144610706656974
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2020-12-01,0.42,1.0187218071624933
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2021-01-01,0.74,1.0262603485354957
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2021-02-01,0.22,1.0285181213022738
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2021-03-01,0.08,1.0293409357993155
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2021-04-01,0.0,1.0293409357993155
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2021-05-01,0.27,1.0321201563259736
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2021-06-01,0.23,1.0344940326855234
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2021-07-01,0.5,1.039666502848951
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2021-08-01,0.17,1.041433935903794
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2021-09-01,0.42,1.04580795843459
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2021-10-01,0.63,1.052396548572728
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2021-11-01,0.72,1.0599738037224518
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2021-12-01,0.74,1.067817609869998
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2022-01-01,1.12,1.079777167100542
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2022-02-01,0.61,1.0863638078198554
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2022-03-01,0.12,1.0876674443892393
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2022-04-01,0.71,1.0953898832444031
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2022-05-01,0.38,1.099552364800732
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2022-06-01,0.65,1.1066994551719367
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2022-07-01,0.81,1.1156637207588294
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2022-08-01,0.35,1.1195685437814853
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2022-09-01,0.58,1.1260620413354179
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2022-10-01,0.44,1.1310167143172936
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2022-11-01,0.65,1.1383683229603558
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2022-12-01,0.61,1.145312369730414
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2023-01-01,1.04,1.1572236183756102
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2023-02-01,0.02,1.1574550630992853
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2023-03-01,0.27,1.1605801917696532
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2023-04-01,0.02,1.160812307808007
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2023-05-01,0.49,1.1665002881162663
