city,territory,category,group_key,date,monthly_change_pct
Brasília,Brasília (DF),5.Transportes,g5_transport,2023-03-01,3.94
Brasília,Brasília (DF),5.Transportes,g5_transport,2023-04-01,0.56
Brasília,Brasília (DF),5.Transportes,g5_transport,2023-05-01,-0.51
Brasília,Brasília (DF),5.Transportes,g5_transport,2023-06-01,-1.15
Brasília,Brasília (DF),5.Transportes,g5_transport,2023-07-01,1.6
Brasília,Brasília (DF),5.Transportes,g5_transport,2023-08-01,1.48
Brasília,Brasília (DF),5.Transportes,g5_transport,2023-09-01,1.21
Brasília,Brasília (DF),5.Transportes,g5_transport,2023-10-01,0.9
Brasília,Brasília (DF),5.Transportes,g5_transport,2023-11-01,0.64
Brasília,Brasília (DF),5.Transportes,g5_transport,2023-12-01,1.45
Brasília,Brasília (DF),5.Transportes,g5_transport,2024-01-01,-2.44
Brasília,Brasília (DF),5.Transportes,g5_transport,2024-02-01,0.89
Brasília,Brasília (DF),5.Transportes,g5_transport,2024-03-01,-1.15
Brasília,Brasília (DF),5.Transportes,g5_transport,2024-04-01,0.53
Brasília,Brasília (DF),5.Transportes,g5_transport,2024-05-01,0.16
Brasília,Brasília (DF),5.Transportes,g5_transport,2024-06-01,0.34
Brasília,Brasília (DF),5.Transportes,g5_transport,2024-07-01,1.76
Brasília,Brasília (DF),5.Transportes,g5_transport,2024-08-01,0.04
Brasília,Brasília (DF),5.Transportes,g5_transport,2024-09-01,-0.61
Brasília,Brasília (DF),5.Transportes,g5_transport,2024-10-01,0.6
Brasília,Brasília (DF),5.Transportes,g5_transport,2024-11-01,1.37
Brasília,Brasília (DF),5.Transportes,g5_transport,2024-12-01,0.11
Brasília,Brasília (DF),5.Transportes,g5_transport,2025-01-01,2.88
Brasília,Brasília (DF),5.Transportes,g5_transport,2025-02-01,0.42
Brasília,Brasília (DF),5.Transportes,g5_transport,2025-03-01,-0.56
Brasília,Brasília (DF),5.Transportes,g5_transport,2025-04-01,-1.26
Brasília,Brasília (DF),5.Transportes,g5_transport,2025-05-01,1.5
Brasília,Brasília (DF),5.Transportes,g5_transport,2025-06-01,0.06
Brasília,Brasília (DF),5.Transportes,g5_transport,2025-07-01,-0.09
Brasília,Brasília (DF),5.Transportes,g5_transport,2025-08-01,-0.39
Brasília,Brasília (DF),5.Transportes,g5_transport,2025-09-01,-0.63
Brasília,Brasília (DF),5.Transportes,g5_transport,2025-10-01,-0.31
Brasília,Brasília (DF),5.Transportes,g5_transport,2025-11-01,0.07
Brasília,Brasília (DF),5.Transportes,g5_transport,2025-12-01,1.55
Brasília,Brasília (DF),5.Transportes,g5_transport,2026-01-01,0.55
Brasília,Brasília (DF),5.Transportes,g5_transport,2026-02-01,0.78
Brasília,Brasília (DF),5.Transportes,g5_transport,2026-03-01,1.62
Brasília,Brasília (DF),5.Transportes,g5_transport,2026-04-01,-1.32
Brasília,Brasília (DF),5.Transportes,g5_transport,2026-05-01,-0.09
Brasília,Brasília (DF),5.Transportes,g5_transport,2026-06-01,1.83
Belém,Belém (PA),5.Transportes,g5_transport,2020-01-01,-0.03
Belém,Belém (PA),5.Transportes,g5_transport,2020-02-01,0.05
Belém,Belém (PA),5.Transportes,g5_transport,2020-03-01,-0.47
Belém,Belém (PA),5.Transportes,g5_transport,2020-04-01,-1.83
Belém,Belém (PA),5.Transportes,g5_transport,2020-05-01,-0.79
Belém,Belém (PA),5.Transportes,g5_transport,2020-06-01,-2.03
Belém,Belém (PA),5.Transportes,g5_transport,2020-07-01,0.92
Belém,Belém (PA),5.Transportes,g5_transport,2020-08-01,0.39
Belém,Belém (PA),5.Transportes,g5_transport,2020-09-01,1.6
Belém,Belém (PA),5.Transportes,g5_transport,2020-10-01,0.88
Belém,Belém (PA),5.Transportes,g5_transport,2020-11-01,0.35
Belém,Belém (PA),5.Transportes,g5_transport,2020-12-01,1.1
Belém,Belém (PA),5.Transportes,g5_transport,2021-01-01,-0.45
Belém,Belém (PA),5.Transportes,g5_transport,2021-02-01,3.61
Belém,Belém (PA),5.Transportes,g5_transport,2021-03-01,2.56
Belém,Belém (PA),5.Transportes,g5_transport,2021-04-01,1.23
Belém,Belém (PA),5.Transportes,g5_transport,2021-05-01,0.4
Belém,Belém (PA),5.Transportes,g5_transport,2021-06-01,-0.1
Belém,Belém (PA),5.Transportes,g5_transport,2021-07-01,1.49
Belém,Belém (PA),5.Transportes,g5_transport,2021-08-01,0.74
Belém,Belém (PA),5.Transportes,g5_transport,2021-09-01,0.9
Belém,Belém (PA),5.Transportes,g5_transport,2021-10-01,2.08
Belém,Belém (PA),5.Transportes,g5_transport,2021-11-01,2.86
Belém,Belém (PA),5.Transportes,g5_transport,2021-12-01,1.2
Belém,Belém (PA),5.Transportes,g5_transport,2022-01-01,0.12
Belém,Belém (PA),5.Transportes,g5_transport,2022-02-01,0.39
Belém,Belém (PA),5.Transportes,g5_transport,2022-03-01,2.14
Belém,Belém (PA),5.Transportes,g5_transport,2022-04-01,2.3
Belém,Belém (PA),5.Transportes,g5_transport,2022-05-01,0.83
Belém,Belém (PA),5.Transportes,g5_transport,2022-06-01,0.56
Belém,Belém (PA),5.Transportes,g5_transport,2022-07-01,-4.09
Belém,Belém (PA),5.Transportes,g5_transport,2022-08-01,-4.32
Belém,Belém (PA),5.Transportes,g5_transport,2022-09-01,-2.77
Belém,Belém (PA),5.Transportes,g5_transport,2022-10-01,0.85
Belém,Belém (PA),5.Transportes,g5_transport,2022-11-01,0.3
Belém,Belém (PA),5.Transportes,g5_transport,2022-12-01,0.67
Belém,Belém (PA),5.Transportes,g5_transport,2023-01-01,0.33
Belém,Belém (PA),5.Transportes,g5_transport,2023-02-01,0.03
Belém,Belém (PA),5.Transportes,g5_transport,2023-03-01,2.85
Belém,Belém (PA),5.Transportes,g5_transport,2023-04-01,1.55
Belém,Belém (PA),5.Transportes,g5_transport,2023-05-01,-1.02
Belém,Belém (PA),5.Transportes,g5_transport,2023-06-01,-0.24
Belém,Belém (PA),5.Transportes,g5_transport,2023-07-01,2.74
Belém,Belém (PA),5.Transportes,g5_transport,2023-08-01,1.03
Belém,Belém (PA),5.Transportes,g5_transport,2023-09-01,1.91
Belém,Belém (PA),5.Transportes,g5_transport,2023-10-01,0.78
Belém,Belém (PA),5.Transportes,g5_transport,2023-11-01,0.33
Belém,Belém (PA),5.Transportes,g5_transport,2023-12-01,0.75
Belém,Belém (PA),5.Transportes,g5_transport,2024-01-01,-1.15
Belém,Belém (PA),5.Transportes,g5_transport,2024-02-01,-0.07
Belém,Belém (PA),5.Transportes,g5_transport,2024-03-01,0.63
Belém,Belém (PA),5.Transportes,g5_transport,2024-04-01,0.24
Belém,Belém (PA),5.Transportes,g5_transport,2024-05-01,0.02
Belém,Belém (PA),5.Transportes,g5_transport,2024-06-01,0.42
Belém,Belém (PA),5.Transportes,g5_transport,2024-07-01,1.82
Belém,Belém (PA),5.Transportes,g5_transport,2024-08-01,0.07
Belém,Belém (PA),5.Transportes,g5_transport,2024-09-01,-0.45
Belém,Belém (PA),5.Transportes,g5_transport,2024-10-01,-0.27
Belém,Belém (PA),5.Transportes,g5_transport,2024-11-01,1.39
Belém,Belém (PA),5.Transportes,g5_transport,2024-12-01,0.49
Belém,Belém (PA),5.Transportes,g5_transport,2025-01-01,0.77
Belém,Belém (PA),5.Transportes,g5_transport,2025-02-01,-0.24
Belém,Belém (PA),5.Transportes,g5_transport,2025-03-01,0.48
Belém,Belém (PA),5.Transportes,g5_transport,2025-04-01,-0.73
Belém,Belém (PA),5.Transportes,g5_transport,2025-05-01,0.23
Belém,Belém (PA),5.Transportes,g5_transport,2025-06-01,0.65
Belém,Belém (PA),5.Transportes,g5_transport,2025-07-01,0.83
Belém,Belém (PA),5.Transportes,g5_transport,2025-08-01,-0.47
Belém,Belém (PA),5.Transportes,g5_transport,2025-09-01,-0.16
Belém,Belém (PA),5.Transportes,g5_transport,2025-10-01,0.17
Belém,Belém (PA),5.Transportes,g5_transport,2025-11-01,0.46
Belém,Belém (PA),5.Transportes,g5_transport,2025-12-01,-0.01
Belém,Belém (PA),5.Transportes,g5_transport,2026-01-01,0.9
Belém,Belém (PA),5.Transportes,g5_transport,2026-02-01,-0.3
Belém,Belém (PA),5.Transportes,g5_transport,2026-03-01,2.74
Belém,Belém (PA),5.Transportes,g5_transport,2026-04-01,0.2
Belém,Belém (PA),5.Transportes,g5_transport,2026-05-01,0.13
Belém,Belém (PA),5.Transportes,g5_transport,2026-06-01,-0.19
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2020-01-01,0.69
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2020-02-01,0.05
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2020-03-01,-0.99
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2020-04-01,-1.55
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2020-05-01,-2.41
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2020-06-01,-0.18
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2020-07-01,0.91
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2020-08-01,0.94
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2020-09-01,1.39
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2020-10-01,0.82
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2020-11-01,-0.15
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2020-12-01,1.58
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2021-01-01,0.23
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2021-02-01,2.09
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2021-03-01,2.95
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2021-04-01,0.37
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2021-05-01,0.8
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2021-06-01,0.83
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2021-07-01,1.26
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2021-08-01,1.17
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2021-09-01,1.68
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2021-10-01,2.55
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2021-11-01,4.42
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2021-12-01,0.22
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2022-01-01,0.12
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2022-02-01,0.53
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2022-03-01,3.85
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2022-04-01,2.17
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2022-05-01,2.2
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2022-06-01,0.07
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2022-07-01,-3.21
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2022-08-01,-5.12
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2022-09-01,-3.25
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2022-10-01,0.32
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2022-11-01,0.99
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2022-12-01,-0.02
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2023-01-01,3.79
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2023-02-01,0.71
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2023-03-01,1.03
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2023-04-01,1.1
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2023-05-01,-0.01
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2023-06-01,-2.72
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2023-07-01,2.52
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2023-08-01,2.08
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2023-09-01,0.85
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2023-10-01,-1.36
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2023-11-01,-0.12
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2023-12-01,2.44
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2024-01-01,-0.47
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2024-02-01,0.08
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2024-03-01,-0.23
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2024-04-01,-1.54
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2024-05-01,0.7
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2024-06-01,0.13
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2024-07-01,2.48
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2024-08-01,0.11
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2024-09-01,-1.11
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2024-10-01,-0.43
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2024-11-01,1.3
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2024-12-01,1.78
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2025-01-01,0.9
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2025-02-01,-0.86
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2025-03-01,0.17
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2025-04-01,0.68
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2025-05-01,0.27
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2025-06-01,0.44
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2025-07-01,0.14
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2025-08-01,0.18
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2025-09-01,-0.36
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2025-10-01,-0.27
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2025-11-01,0.0
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2025-12-01,0.28
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2026-01-01,1.8
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2026-02-01,1.75
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2026-03-01,1.35
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2026-04-01,1.15
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2026-05-01,-0.4
Fortaleza,Fortaleza (CE),5.Transportes,g5_transport,2026-06-01,-0.28
Recife,Recife (PE),5.Transportes,g5_transport,2020-01-01,0.3
Recife,Recife (PE),5.Transportes,g5_transport,2020-02-01,-0.34
Recife,Recife (PE),5.Transportes,g5_transport,2020-03-01,-1.31
Recife,Recife (PE),5.Transportes,g5_transport,2020-04-01,-3.13
Recife,Recife (PE),5.Transportes,g5_transport,2020-05-01,-1.47
Recife,Recife (PE),5.Transportes,g5_transport,2020-06-01,1.34
Recife,Recife (PE),5.Transportes,g5_transport,2020-07-01,2.1
Recife,Recife (PE),5.Transportes,g5_transport,2020-08-01,0.88
Recife,Recife (PE),5.Transportes,g5_transport,2020-09-01,0.41
Recife,Recife (PE),5.Transportes,g5_transport,2020-10-01,1.33
Recife,Recife (PE),5.Transportes,g5_transport,2020-11-01,-0.25
Recife,Recife (PE),5.Transportes,g5_transport,2020-12-01,2.4
Recife,Recife (PE),5.Transportes,g5_transport,2021-01-01,0.17
Recife,Recife (PE),5.Transportes,g5_transport,2021-02-01,3.19
Recife,Recife (PE),5.Transportes,g5_transport,2021-03-01,2.99
Recife,Recife (PE),5.Transportes,g5_transport,2021-04-01,0.09
Recife,Recife (PE),5.Transportes,g5_transport,2021-05-01,0.19
Recife,Recife (PE),5.Transportes,g5_transport,2021-06-01,1.9
Recife,Recife (PE),5.Transportes,g5_transport,2021-07-01,2.17
Recife,Recife (PE),5.Transportes,g5_transport,2021-08-01,0.33
Recife,Recife (PE),5.Transportes,g5_transport,2021-09-01,1.99
Recife,Recife (PE),5.Transportes,g5_transport,2021-10-01,3.09
Recife,Recife (PE),5.Transportes,g5_transport,2021-11-01,3.23
Recife,Recife (PE),5.Transportes,g5_transport,2021-12-01,0.67
Recife,Recife (PE),5.Transportes,g5_transport,2022-01-01,-0.03
Recife,Recife (PE),5.Transportes,g5_transport,2022-02-01,0.38
Recife,Recife (PE),5.Transportes,g5_transport,2022-03-01,3.82
Recife,Recife (PE),5.Transportes,g5_transport,2022-04-01,2.09
Recife,Recife (PE),5.Transportes,g5_transport,2022-05-01,0.37
Recife,Recife (PE),5.Transportes,g5_transport,2022-06-01,2.14
Recife,Recife (PE),5.Transportes,g5_transport,2022-07-01,-3.36
Recife,Recife (PE),5.Transportes,g5_transport,2022-08-01,-5.78
Recife,Recife (PE),5.Transportes,g5_transport,2022-09-01,-3.5
Recife,Recife (PE),5.Transportes,g5_transport,2022-10-01,0.81
Recife,Recife (PE),5.Transportes,g5_transport,2022-11-01,1.04
Recife,Recife (PE),5.Transportes,g5_transport,2022-12-01,1.39
Recife,Recife (PE),5.Transportes,g5_transport,2023-01-01,-0.82
Recife,Recife (PE),5.Transportes,g5_transport,2023-02-01,1.07
Recife,Recife (PE),5.Transportes,g5_transport,2023-03-01,2.62
Recife,Recife (PE),5.Transportes,g5_transport,2023-04-01,-0.52
Recife,Recife (PE),5.Transportes,g5_transport,2023-05-01,-1.53
Recife,Recife (PE),5.Transportes,g5_transport,2023-06-01,0.57
Recife,Recife (PE),5.Transportes,g5_transport,2023-07-01,2.43
Recife,Recife (PE),5.Transportes,g5_transport,2023-08-01,1.18
Recife,Recife (PE),5.Transportes,g5_transport,2023-09-01,1.28
Recife,Recife (PE),5.Transportes,g5_transport,2023-10-01,-0.38
Recife,Recife (PE),5.Transportes,g5_transport,2023-11-01,-1.01
Recife,Recife (PE),5.Transportes,g5_transport,2023-12-01,-0.72
Recife,Recife (PE),5.Transportes,g5_transport,2024-01-01,0.79
Recife,Recife (PE),5.Transportes,g5_transport,2024-02-01,0.16
Recife,Recife (PE),5.Transportes,g5_transport,2024-03-01,0.53
Recife,Recife (PE),5.Transportes,g5_transport,2024-04-01,0.64
Recife,Recife (PE),5.Transportes,g5_transport,2024-05-01,0.04
Recife,Recife (PE),5.Transportes,g5_transport,2024-06-01,-0.52
Recife,Recife (PE),5.Transportes,g5_transport,2024-07-01,1.13
Recife,Recife (PE),5.Transportes,g5_transport,2024-08-01,0.09
Recife,Recife (PE),5.Transportes,g5_transport,2024-09-01,-0.97
Recife,Recife (PE),5.Transportes,g5_transport,2024-10-01,-0.81
Recife,Recife (PE),5.Transportes,g5_transport,2024-11-01,2.48
Recife,Recife (PE),5.Transportes,g5_transport,2024-12-01,-0.12
Recife,Recife (PE),5.Transportes,g5_transport,2025-01-01,2.17
Recife,Recife (PE),5.Transportes,g5_transport,2025-02-01,1.41
Recife,Recife (PE),5.Transportes,g5_transport,2025-03-01,0.32
Recife,Recife (PE),5.Transportes,g5_transport,2025-04-01,-0.57
Recife,Recife (PE),5.Transportes,g5_transport,2025-05-01,-1.08
Recife,Recife (PE),5.Transportes,g5_transport,2025-06-01,1.89
Recife,Recife (PE),5.Transportes,g5_transport,2025-07-01,0.19
Recife,Recife (PE),5.Transportes,g5_transport,2025-08-01,-1.07
Recife,Recife (PE),5.Transportes,g5_transport,2025-09-01,0.61
Recife,Recife (PE),5.Transportes,g5_transport,2025-10-01,0.86
Recife,Recife (PE),5.Transportes,g5_transport,2025-11-01,-0.6
Recife,Recife (PE),5.Transportes,g5_transport,2025-12-01,1.35
Recife,Recife (PE),5.Transportes,g5_transport,2026-01-01,0.66
Recife,Recife (PE),5.Transportes,g5_transport,2026-02-01,1.25
Recife,Recife (PE),5.Transportes,g5_transport,2026-03-01,3.22
Recife,Recife (PE),5.Transportes,g5_transport,2026-04-01,0.5
Recife,Recife (PE),5.Transportes,g5_transport,2026-05-01,-0.8
Recife,Recife (PE),5.Transportes,g5_transport,2026-06-01,-0.54
Salvador,Salvador (BA),5.Transportes,g5_transport,2020-01-01,0.34
Salvador,Salvador (BA),5.Transportes,g5_transport,2020-02-01,-1.64
Salvador,Salvador (BA),5.Transportes,g5_transport,2020-03-01,0.32
Salvador,Salvador (BA),5.Transportes,g5_transport,2020-04-01,-2.14
Salvador,Salvador (BA),5.Transportes,g5_transport,2020-05-01,-4.11
Salvador,Salvador (BA),5.Transportes,g5_transport,2020-06-01,2.41
Salvador,Salvador (BA),5.Transportes,g5_transport,2020-07-01,0.77
Salvador,Salvador (BA),5.Transportes,g5_transport,2020-08-01,0.26
Salvador,Salvador (BA),5.Transportes,g5_transport,2020-09-01,-1.38
Salvador,Salvador (BA),5.Transportes,g5_transport,2020-10-01,0.61
Salvador,Salvador (BA),5.Transportes,g5_transport,2020-11-01,3.26
Salvador,Salvador (BA),5.Transportes,g5_transport,2020-12-01,1.79
Salvador,Salvador (BA),5.Transportes,g5_transport,2021-01-01,0.52
Salvador,Salvador (BA),5.Transportes,g5_transport,2021-02-01,2.17
Salvador,Salvador (BA),5.Transportes,g5_transport,2021-03-01,3.9
Salvador,Salvador (BA),5.Transportes,g5_transport,2021-04-01,-1.76
Salvador,Salvador (BA),5.Transportes,g5_transport,2021-05-01,2.71
Salvador,Salvador (BA),5.Transportes,g5_transport,2021-06-01,1.46
Salvador,Salvador (BA),5.Transportes,g5_transport,2021-07-01,1.69
Salvador,Salvador (BA),5.Transportes,g5_transport,2021-08-01,0.6
Salvador,Salvador (BA),5.Transportes,g5_transport,2021-09-01,1.56
Salvador,Salvador (BA),5.Transportes,g5_transport,2021-10-01,2.53
Salvador,Salvador (BA),5.Transportes,g5_transport,2021-11-01,4.15
Salvador,Salvador (BA),5.Transportes,g5_transport,2021-12-01,1.04
Salvador,Salvador (BA),5.Transportes,g5_transport,2022-01-01,0.58
Salvador,Salvador (BA),5.Transportes,g5_transport,2022-02-01,0.29
Salvador,Salvador (BA),5.Transportes,g5_transport,2022-03-01,3.48
Salvador,Salvador (BA),5.Transportes,g5_transport,2022-04-01,-1.14
Salvador,Salvador (BA),5.Transportes,g5_transport,2022-05-01,2.93
Salvador,Salvador (BA),5.Transportes,g5_transport,2022-06-01,3.97
Salvador,Salvador (BA),5.Transportes,g5_transport,2022-07-01,-5.26
Salvador,Salvador (BA),5.Transportes,g5_transport,2022-08-01,-4.35
Salvador,Salvador (BA),5.Transportes,g5_transport,2022-09-01,-2.43
Salvador,Salvador (BA),5.Transportes,g5_transport,2022-10-01,0.64
Salvador,Salvador (BA),5.Transportes,g5_transport,2022-11-01,1.02
Salvador,Salvador (BA),5.Transportes,g5_transport,2022-12-01,-1.7
Salvador,Salvador (BA),5.Transportes,g5_transport,2023-01-01,2.28
Salvador,Salvador (BA),5.Transportes,g5_transport,2023-02-01,-0.28
Salvador,Salvador (BA),5.Transportes,g5_transport,2023-03-01,1.48
Salvador,Salvador (BA),5.Transportes,g5_transport,2023-04-01,0.37
Salvador,Salvador (BA),5.Transportes,g5_transport,2023-05-01,-3.02
Salvador,Salvador (BA),5.Transportes,g5_transport,2023-06-01,0.2
Salvador,Salvador (BA),5.Transportes,g5_transport,2023-07-01,3.32
Salvador,Salvador (BA),5.Transportes,g5_transport,2023-08-01,0.18
Salvador,Salvador (BA),5.Transportes,g5_transport,2023-09-01,0.86
Salvador,Salvador (BA),5.Transportes,g5_transport,2023-10-01,0.45
Salvador,Salvador (BA),5.Transportes,g5_transport,2023-11-01,-0.41
Salvador,Salvador (BA),5.Transportes,g5_transport,2023-12-01,1.23
Salvador,Salvador (BA),5.Transportes,g5_transport,2024-01-01,-0.66
Salvador,Salvador (BA),5.Transportes,g5_transport,2024-02-01,1.11
Salvador,Salvador (BA),5.Transportes,g5_transport,2024-03-01,-0.6
Salvador,Salvador (BA),5.Transportes,g5_transport,2024-04-01,0.49
Salvador,Salvador (BA),5.Transportes,g5_transport,2024-05-01,0.64
Salvador,Salvador (BA),5.Transportes,g5_transport,2024-06-01,-0.02
Salvador,Salvador (BA),5.Transportes,g5_transport,2024-07-01,0.8
Salvador,Salvador (BA),5.Transportes,g5_transport,2024-08-01,1.14
Salvador,Salvador (BA),5.Transportes,g5_transport,2024-09-01,-0.23
Salvador,Salvador (BA),5.Transportes,g5_transport,2024-10-01,-0.24
Salvador,Salvador (BA),5.Transportes,g5_transport,2024-11-01,0.12
Salvador,Salvador (BA),5.Transportes,g5_transport,2024-12-01,2.44
Salvador,Salvador (BA),5.Transportes,g5_transport,2025-01-01,1.22
Salvador,Salvador (BA),5.Transportes,g5_transport,2025-02-01,-0.33
Salvador,Salvador (BA),5.Transportes,g5_transport,2025-03-01,0.57
Salvador,Salvador (BA),5.Transportes,g5_transport,2025-04-01,-1.27
Salvador,Salvador (BA),5.Transportes,g5_transport,2025-05-01,-0.13
Salvador,Salvador (BA),5.Transportes,g5_transport,2025-06-01,1.04
Salvador,Salvador (BA),5.Transportes,g5_transport,2025-07-01,-0.44
Salvador,Salvador (BA),5.Transportes,g5_transport,2025-08-01,0.28
Salvador,Salvador (BA),5.Transportes,g5_transport,2025-09-01,-0.32
Salvador,Salvador (BA),5.Transportes,g5_transport,2025-10-01,0.49
Salvador,Salvador (BA),5.Transportes,g5_transport,2025-11-01,-0.55
Salvador,Salvador (BA),5.Transportes,g5_transport,2025-12-01,1.03
Salvador,Salvador (BA),5.Transportes,g5_transport,2026-01-01,1.46
Salvador,Salvador (BA),5.Transportes,g5_transport,2026-02-01,-0.32
Salvador,Salvador (BA),5.Transportes,g5_transport,2026-03-01,4.79
Salvador,Salvador (BA),5.Transportes,g5_transport,2026-04-01,-0.3
Salvador,Salvador (BA),5.Transportes,g5_transport,2026-05-01,-1.81
Salvador,Salvador (BA),5.Transportes,g5_transport,2026-06-01,1.01
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2020-01-01,0.43
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2020-02-01,0.18
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2020-03-01,-0.96
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2020-04-01,-2.16
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2020-05-01,-2.86
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2020-06-01,-0.2
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2020-07-01,1.07
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2020-08-01,0.84
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2020-09-01,0.98
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2020-10-01,0.87
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2020-11-01,1.16
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2020-12-01,1.57
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2021-01-01,0.67
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2021-02-01,2.43
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2021-03-01,5.4
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2021-04-01,0.16
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2021-05-01,0.55
Belo Horizonte,Belo Horizonte (MG),5.Transportes,g5_transport,2021-06-01,0.75
