city,region,variant,date,household_type,adult_equivalents,food,housing,other,omal_total,sample_n,effective_n,shrinkage_city_weight
Goiânia,Center-West,expanded,2023-07-01,2 adults + 2 children,2.1,1365.8861686556497,2301.1144317230246,2228.2821686219245,5895.282769000599,41,30.81304340147908,0.2780633259014687
Goiânia,Center-West,expanded,2023-08-01,2 adults + 2 children,2.1,1356.8713199425224,2335.1709253125255,2230.9561072242705,5922.998352479319,41,30.81304340147908,0.2780633259014687
Goiânia,Center-West,expanded,2023-09-01,2 adults + 2 children,2.1,1344.1167295350626,2306.681840023712,2228.5020555063243,5879.3006250651,41,30.81304340147908,0.2780633259014687
Goiânia,Center-West,expanded,2023-10-01,2 adults + 2 children,2.1,1356.4826034467853,2353.507481376194,2246.330071950375,5956.320156773354,41,30.81304340147908,0.2780633259014687
Goiânia,Center-West,expanded,2023-11-01,2 adults + 2 children,2.1,1373.5742842502145,2387.3979891080107,2253.293695173421,6014.265968531647,41,30.81304340147908,0.2780633259014687
Goiânia,Center-West,expanded,2023-12-01,2 adults + 2 children,2.1,1398.7106936519936,2399.0962392546394,2263.2081874321843,6061.015120338818,41,30.81304340147908,0.2780633259014687
Goiânia,Center-West,expanded,2024-01-01,2 adults + 2 children,2.1,1429.762071051068,2377.2644634774224,2282.898098662844,6089.924633191335,41,30.81304340147908,0.2780633259014687
Goiânia,Center-West,expanded,2024-02-01,2 adults + 2 children,2.1,1423.0421893171276,2395.807126292546,2294.5408789660246,6113.390194575699,41,30.81304340147908,0.2780633259014687
Goiânia,Center-West,expanded,2024-03-01,2 adults + 2 children,2.1,1434.1419183938012,2424.5568118080564,2302.8012261303024,6161.49995633216,41,30.81304340147908,0.2780633259014687
Goiânia,Center-West,expanded,2024-04-01,2 adults + 2 children,2.1,1444.8979827817548,2404.4329902700492,2308.327949073015,6157.65892212482,41,30.81304340147908,0.2780633259014687
Goiânia,Center-West,expanded,2024-05-01,2 adults + 2 children,2.1,1449.5216563266567,2408.0396397554546,2306.942952303571,6164.504248385682,41,30.81304340147908,0.2780633259014687
Goiânia,Center-West,expanded,2024-06-01,2 adults + 2 children,2.1,1459.5233557553104,2412.133307143039,2318.4776670650886,6190.134329963437,41,30.81304340147908,0.2780633259014687
Goiânia,Center-West,expanded,2024-07-01,2 adults + 2 children,2.1,1442.4469324929735,2431.4303736001834,2328.447121033468,6202.324427126625,41,30.81304340147908,0.2780633259014687
Goiânia,Center-West,expanded,2024-08-01,2 adults + 2 children,2.1,1431.0516017262787,2417.814363508023,2316.572040716198,6165.438005950499,41,30.81304340147908,0.2780633259014687
Goiânia,Center-West,expanded,2024-09-01,2 adults + 2 children,2.1,1448.224220946994,2454.8069232696953,2341.5910187559325,6244.622162972622,41,30.81304340147908,0.2780633259014687
Goiânia,Center-West,expanded,2024-10-01,2 adults + 2 children,2.1,1472.5543878589035,2518.3864225823804,2360.32374690598,6351.264557347264,41,30.81304340147908,0.2780633259014687
Goiânia,Center-West,expanded,2024-11-01,2 adults + 2 children,2.1,1515.2584651068114,2500.0022016975295,2370.0010742682944,6385.261741072635,41,30.81304340147908,0.2780633259014687
Goiânia,Center-West,expanded,2024-12-01,2 adults + 2 children,2.1,1535.1083509997109,2465.752171534273,2388.961082862441,6389.821605396425,41,30.81304340147908,0.2780633259014687
Goiânia,Center-West,expanded,2025-01-01,2 adults + 2 children,2.1,1546.161131126909,2353.0672972951565,2388.2443945375826,6287.472822959648,41,30.81304340147908,0.2780633259014687
Goiânia,Center-West,expanded,2025-02-01,2 adults + 2 children,2.1,1553.1188562169798,2463.4261535383,2415.948029514218,6432.493039269497,41,30.81304340147908,0.2780633259014687
Goiânia,Center-West,expanded,2025-03-01,2 adults + 2 children,2.1,1561.35038615493,2491.5092116886362,2423.437468405713,6476.297066249279,41,30.81304340147908,0.2780633259014687
Goiânia,Center-West,expanded,2025-04-01,2 adults + 2 children,2.1,1574.309594360016,2487.273646028765,2426.830280861481,6488.413521250262,41,30.81304340147908,0.2780633259014687
Goiânia,Center-West,expanded,2025-05-01,2 adults + 2 children,2.1,1564.8637367938559,2533.5369358449,2438.7217492377017,6537.122421876458,41,30.81304340147908,0.2780633259014687
Goiânia,Center-West,expanded,2025-06-01,2 adults + 2 children,2.1,1560.795091078192,2564.4460864622083,2442.623704036482,6567.864881576882,41,30.81304340147908,0.2780633259014687
Goiânia,Center-West,expanded,2025-07-01,2 adults + 2 children,2.1,1555.488387768526,2559.3171942892836,2439.204030850831,6554.009612908641,41,30.81304340147908,0.2780633259014687
Goiânia,Center-West,expanded,2025-08-01,2 adults + 2 children,2.1,1545.2221644092538,2509.410509000643,2429.447214727428,6484.079888137325,41,30.81304340147908,0.2780633259014687
Goiânia,Center-West,expanded,2025-09-01,2 adults + 2 children,2.1,1541.3591089982308,2601.505874680966,2447.6680688378838,6590.53305251708,41,30.81304340147908,0.2780633259014687
Goiânia,Center-West,expanded,2025-10-01,2 adults + 2 children,2.1,1546.5997299688247,2662.901413323437,2471.1656822987275,6680.66682559099,41,30.81304340147908,0.2780633259014687
Goiânia,Center-West,expanded,2025-11-01,2 adults + 2 children,2.1,1547.0637098878155,2774.7432726830216,2482.038811300842,6803.845793871679,41,30.81304340147908,0.2780633259014687
Goiânia,Center-West,expanded,2025-12-01,2 adults + 2 children,2.1,1554.6443220662657,2724.797893774727,2487.7475005668334,6767.1897164078255,41,30.81304340147908,0.2780633259014687
Goiânia,Center-West,expanded,2026-01-01,2 adults + 2 children,2.1,1559.930112761291,2709.266545780211,2493.2205450680804,6762.417203609582,41,30.81304340147908,0.2780633259014687
Goiânia,Center-West,expanded,2026-02-01,2 adults + 2 children,2.1,1565.857847189784,2715.497858835505,2510.673088883557,6792.028794908847,41,30.81304340147908,0.2780633259014687
Goiânia,Center-West,expanded,2026-03-01,2 adults + 2 children,2.1,1584.3349697866236,2753.786378645086,2520.7157812390915,6858.837129670801,41,30.81304340147908,0.2780633259014687
Goiânia,Center-West,expanded,2026-04-01,2 adults + 2 children,2.1,1608.8921618183163,2774.16439784706,2548.9477979889693,6932.004357654345,41,30.81304340147908,0.2780633259014687
Goiânia,Center-West,expanded,2026-05-01,2 adults + 2 children,2.1,1631.094873651409,2758.3516607793317,2568.574696033484,6958.021230464225,41,30.81304340147908,0.2780633259014687
Goiânia,Center-West,expanded,2026-06-01,2 adults + 2 children,2.1,1624.8967131315337,2792.0035510408393,2575.252990243171,6992.153254415543,41,30.81304340147908,0.2780633259014687
Brasília,Center-West,core,2020-01-01,2 adults + 2 children,2.1,833.1729435119485,1793.6208482080724,1624.4333639143351,4251.227155634356,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2020-02-01,2 adults + 2 children,2.1,830.1735209153053,1779.4512435072286,1630.1188806880355,4239.74364511057,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2020-03-01,2 adults + 2 children,2.1,838.2262040681838,1779.6291886315794,1626.532619150522,4244.388011850286,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2020-04-01,2 adults + 2 children,2.1,850.4643066475793,1781.9427065768004,1617.0987299594487,4249.505743183829,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2020-05-01,2 adults + 2 children,2.1,849.2736566182728,1783.724649283377,1612.5708535155625,4245.569159417212,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2020-06-01,2 adults + 2 children,2.1,858.021175281441,1795.6756044335755,1619.988679441734,4273.68545915675,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2020-07-01,2 adults + 2 children,2.1,855.3613096380683,1801.4217663677634,1625.4966409518358,4282.279716957668,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2020-08-01,2 adults + 2 children,2.1,863.48724207963,1804.4841833705882,1634.9245214693565,4302.895946919574,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2020-09-01,2 adults + 2 children,2.1,876.4395507108244,1808.0931517373294,1640.9737421987934,4325.506444646948,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2020-10-01,2 adults + 2 children,2.1,892.1278186685482,1809.9012448890664,1657.7116743692209,4359.740737926835,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2020-11-01,2 adults + 2 children,2.1,908.7213960957832,1806.824412772755,1663.5136652295134,4379.059474098051,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2020-12-01,2 adults + 2 children,2.1,922.6248334560488,1842.7802185869332,1682.145018280084,4447.550070323066,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2021-01-01,2 adults + 2 children,2.1,933.8808564242125,1823.9838603573467,1682.9860907892241,4440.850807570783,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2021-02-01,2 adults + 2 children,2.1,934.2544087667823,1827.0846329199537,1702.8453266605368,4464.1843683472725,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2021-03-01,2 adults + 2 children,2.1,945.0917599084769,1848.2788146618252,1727.3662993644484,4520.73687393475,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2021-04-01,2 adults + 2 children,2.1,948.3995810681566,1845.8760522027649,1728.2299825141304,4522.505615785052,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2021-05-01,2 adults + 2 children,2.1,945.554382324952,1856.582133305541,1732.8962034669185,4535.032719097411,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2021-06-01,2 adults + 2 children,2.1,943.2850518073722,1868.0929425320355,1735.8421270128124,4547.22012135222,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2021-07-01,2 adults + 2 children,2.1,955.3591004705065,1899.4769039665737,1751.4647061559276,4606.300710593008,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2021-08-01,2 adults + 2 children,2.1,967.2055533163408,1923.9801560277422,1775.9852120421103,4667.170921386193,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2021-09-01,2 adults + 2 children,2.1,978.231696624147,1959.5737889142554,1790.0154952172431,4727.820980755646,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2021-10-01,2 adults + 2 children,2.1,995.2529281454074,1956.242513473101,1812.3906889074583,4763.886130525967,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2021-11-01,2 adults + 2 children,2.1,991.1723911400113,1997.1279820046884,1831.2395520720959,4819.539925216795,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2021-12-01,2 adults + 2 children,2.1,1003.8593977466033,2013.7041442553273,1839.6632540116275,4857.226796013558,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2022-01-01,2 adults + 2 children,2.1,1017.2107277366334,2035.8548898421357,1848.6776039562842,4901.743221535053,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2022-02-01,2 adults + 2 children,2.1,1030.6379093427572,2043.3875529345519,1865.870305673078,4939.895767950387,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2022-03-01,2 adults + 2 children,2.1,1053.5180709301665,2047.6786667957142,1892.1790769830682,4993.375814708948,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2022-04-01,2 adults + 2 children,2.1,1064.896066096212,2038.0545770617746,1915.0744438145637,5018.0250869725505,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2022-05-01,2 adults + 2 children,2.1,1067.984264687891,1991.9945436201783,1921.011174590389,4980.989982898458,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2022-06-01,2 adults + 2 children,2.1,1076.8485340848003,2014.1056830543625,1936.5713651045712,5027.525582243734,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2022-07-01,2 adults + 2 children,2.1,1098.2778199130878,2010.2788822565594,1917.5929657265463,5026.149667896193,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2022-08-01,2 adults + 2 children,2.1,1098.4974754770706,2028.5724200850946,1913.3742612019482,5040.444156764113,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2022-09-01,2 adults + 2 children,2.1,1095.9709312834732,2041.7581408156477,1908.3994881228232,5046.128560221944,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2022-10-01,2 adults + 2 children,2.1,1105.1770871062542,2045.841657097279,1925.0025636694916,5076.021307873025,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2022-11-01,2 adults + 2 children,2.1,1114.3500569292362,2131.5624225296556,1944.8300900752874,5190.742569534179,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2022-12-01,2 adults + 2 children,2.1,1118.918892162646,2145.630734518351,1954.5542405256638,5219.103867206661,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2023-01-01,2 adults + 2 children,2.1,1124.401594734243,2137.262774653729,1961.0042695193986,5222.668638907371,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2023-02-01,2 adults + 2 children,2.1,1129.461401910547,2132.988249104422,1970.4170900130916,5232.8667410280605,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2023-03-01,2 adults + 2 children,2.1,1127.089532966535,2143.439891525033,1992.2887197122375,5262.818144203806,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2023-04-01,2 adults + 2 children,2.1,1137.796883529717,2141.082107644356,2003.4455365426259,5282.324527716699,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2023-05-01,2 adults + 2 children,2.1,1136.545306957834,2155.641465976337,2007.2520830620567,5299.438855996228,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2023-06-01,2 adults + 2 children,2.1,1131.430853076524,2143.785437913468,1999.2230747298086,5274.4393657198,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2023-07-01,2 adults + 2 children,2.1,1128.7154190291405,2125.1345046036204,2006.02043318389,5259.870356816651,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2023-08-01,2 adults + 2 children,2.1,1123.0718419339948,2158.9241432268177,2019.6613721295403,5301.657357290353,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2023-09-01,2 adults + 2 children,2.1,1117.1195611717449,2178.5703529301823,2025.518390108716,5321.208304210643,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2023-10-01,2 adults + 2 children,2.1,1122.928582889838,2205.1489112359304,2038.07660412739,5366.154098253159,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2023-11-01,2 adults + 2 children,2.1,1125.6236114887736,2224.113191872559,2046.2289105438997,5395.965713905232,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2023-12-01,2 adults + 2 children,2.1,1140.9320926050207,2234.788935193547,2062.1894960461423,5437.91052384471,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2024-01-01,2 adults + 2 children,2.1,1150.6300153921634,2226.0732583462923,2054.7656138603757,5431.468887598831,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2024-02-01,2 adults + 2 children,2.1,1159.95011851684,2243.4366297613933,2070.1763559643286,5473.563104242562,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2024-03-01,2 adults + 2 children,2.1,1173.173549867932,2258.6919988437703,2074.523726311854,5506.3892750235555,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2024-04-01,2 adults + 2 children,2.1,1186.1957762714662,2254.4004840459675,2085.9336068065695,5526.529867124003,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2024-05-01,2 adults + 2 children,2.1,1190.1102223331623,2269.5049672890755,2093.0257810697117,5552.640970691949,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2024-06-01,2 adults + 2 children,2.1,1196.0607734448279,2289.4766110012188,2100.142068725349,5585.679453171395,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2024-07-01,2 adults + 2 children,2.1,1180.3923773127005,2302.2976800228257,2107.7025801727605,5590.3926375082865,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2024-08-01,2 adults + 2 children,2.1,1183.225319018251,2287.332745102677,2111.2856745590543,5581.843738679982,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2024-09-01,2 adults + 2 children,2.1,1189.9697033366551,2328.0472679655054,2116.7750173129075,5634.7919886150685,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2024-10-01,2 adults + 2 children,2.1,1202.3453882513563,2361.8039533510055,2131.169087430635,5695.318429032997,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2024-11-01,2 adults + 2 children,2.1,1216.7735329103725,2313.3869723073094,2137.5625946929267,5667.723099910609,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2024-12-01,2 adults + 2 children,2.1,1231.131460598715,2291.4097960703903,2143.120257439128,5665.661514108233,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2025-01-01,2 adults + 2 children,2.1,1244.427680373181,2226.5628988415983,2155.1217308807877,5626.1123100955665,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2025-02-01,2 adults + 2 children,2.1,1259.3608125376595,2324.754322680513,2184.8624107669425,5768.977545985115,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2025-03-01,2 adults + 2 children,2.1,1262.8870228127646,2338.2378977520602,2190.7615392760135,5791.886459840838,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2025-04-01,2 adults + 2 children,2.1,1270.7169223542037,2334.029069536106,2191.6378438917236,5796.383835782033,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2025-05-01,2 adults + 2 children,2.1,1275.926861735856,2388.645349763251,2209.6092742116357,5874.181485710742,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2025-06-01,2 adults + 2 children,2.1,1271.0783396612596,2406.560189886476,2212.2608053406893,5889.899334888425,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2025-07-01,2 adults + 2 children,2.1,1265.6127028007163,2408.7260940573738,2212.4820314212234,5886.820828279313,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2025-08-01,2 adults + 2 children,2.1,1271.4345212335995,2393.5511196648117,2214.9157616557873,5879.901402554198,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2025-09-01,2 adults + 2 children,2.1,1270.4173736166126,2448.3634403051365,2223.996916278576,5942.777730200325,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2025-10-01,2 adults + 2 children,2.1,1268.6387892935495,2456.443039658144,2225.331314428343,5950.413143380036,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2025-11-01,2 adults + 2 children,2.1,1271.5566585089246,2498.693859940264,2231.562242108742,6001.81276055793,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2025-12-01,2 adults + 2 children,2.1,1278.168753133171,2488.199345728515,2243.8358344403405,6010.203933302027,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2026-01-01,2 adults + 2 children,2.1,1281.364175016004,2480.734747691329,2249.6698076098846,6011.768730317218,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2026-02-01,2 adults + 2 children,2.1,1279.185855918477,2490.161539732557,2262.9428594747833,6032.290255125818,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2026-03-01,2 adults + 2 children,2.1,1288.5239126666818,2497.632024351754,2282.1778737803193,6068.333810798755,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2026-04-01,2 adults + 2 children,2.1,1304.1150520099488,2501.1287091858467,2285.829358378367,6091.073119574163,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2026-05-01,2 adults + 2 children,2.1,1321.8510167172842,2526.890334890461,2300.230083336151,6148.971434943896,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,core,2026-06-01,2 adults + 2 children,2.1,1319.0751295821779,2533.7129387946648,2312.1912797694995,6164.979348146342,155,141.2293615564467,0.6383843471898825
Brasília,Center-West,expanded,2020-01-01,2 adults + 2 children,2.1,835.6875887253841,1999.2375611565778,1767.2842056300267,4602.209355511989,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2020-02-01,2 adults + 2 children,2.1,832.6791134059727,1983.4435844234408,1773.469700349732,4589.592398179146,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2020-03-01,2 adults + 2 children,2.1,840.7561008060105,1983.6419287818833,1769.5680670089623,4593.966096596856,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2020-04-01,2 adults + 2 children,2.1,853.0311398777783,1986.2206632892996,1759.3045722203103,4598.5563753873885,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2020-05-01,2 adults + 2 children,2.1,851.8368962819494,1988.206883952589,1754.3785194180934,4594.422299652631,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2020-06-01,2 adults + 2 children,2.1,860.6108163136535,2001.527870075071,1762.4486606074167,4624.587346996142,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2020-07-01,2 adults + 2 children,2.1,857.942922783081,2007.9327592593115,1768.440986053482,4634.316668095875,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2020-08-01,2 adults + 2 children,2.1,866.0933805495202,2011.3462449500523,1778.6979437725922,4656.137569272165,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2020-09-01,2 adults + 2 children,2.1,879.0847812577631,2015.3689374399523,1785.279126164551,4679.732844862267,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2020-10-01,2 adults + 2 children,2.1,894.8203988422771,2017.384306377392,1803.4889732514293,4715.693678471098,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2020-11-01,2 adults + 2 children,2.1,911.4640582607434,2013.9547530565505,1809.8011846578095,4735.219995975103,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2020-12-01,2 adults + 2 children,2.1,925.4094583521328,2054.032452642376,1830.0709579259772,4809.512868920486,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2021-01-01,2 adults + 2 children,2.1,936.6994537440289,2033.0813216254237,1830.9859934049398,4800.766768774392,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2021-02-01,2 adults + 2 children,2.1,937.0741335255266,2036.5375598721869,1852.591628127118,4826.203321524832,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2021-03-01,2 adults + 2 children,2.1,947.9441934744226,2060.1613955667044,1879.2689475721486,4887.374536613275,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2021-04-01,2 adults + 2 children,2.1,951.261998151583,2057.4831857524678,1880.2085820459345,4888.953765949986,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2021-05-01,2 adults + 2 children,2.1,948.4082121571282,2069.416588229832,1885.2851452174584,4903.1099456044185,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2021-06-01,2 adults + 2 children,2.1,946.1320324479511,2082.246971076857,1888.4901299643282,4916.869133489136,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2021-07-01,2 adults + 2 children,2.1,958.2425224632849,2117.228720190948,1905.486541134007,4980.95778378824,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2021-08-01,2 adults + 2 children,2.1,970.1247297418296,2144.540970681411,1932.163352709883,5046.829053133124,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2021-09-01,2 adults + 2 children,2.1,981.1841516608866,2184.2149786390173,1947.4274431962913,5112.826573496195,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2021-10-01,2 adults + 2 children,2.1,998.2567558997861,2180.5018131753304,1971.7702862362444,5150.5288553113605,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2021-11-01,2 adults + 2 children,2.1,994.163903200597,2226.0743010706947,1992.2766972131012,5212.514901484393,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2021-12-01,2 adults + 2 children,2.1,1006.8892011615648,2244.5507177695813,2001.4411700202816,5252.881088951428,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2022-01-01,2 adults + 2 children,2.1,1020.2808275370136,2269.2407756650464,2011.2482317533807,5300.76983495544,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2022-02-01,2 adults + 2 children,2.1,1033.7485344605025,2277.636966535007,2029.9528403086872,5341.338341304197,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2022-03-01,2 adults + 2 children,2.1,1056.6977519255256,2282.420004164731,2058.57517535704,5397.692931447296,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2022-04-01,2 adults + 2 children,2.1,1068.110087646321,2271.6926301451567,2083.4839349788604,5423.286652770338,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2022-05-01,2 adults + 2 children,2.1,1071.2076069004954,2220.352376703876,2089.942735177295,5381.502718781667,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2022-06-01,2 adults + 2 children,2.1,1080.0986300377695,2244.9982880852895,2106.871271332231,5431.9681894552905,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2022-07-01,2 adults + 2 children,2.1,1101.592592775521,2240.7327913379277,2086.2239328731753,5428.549316986624,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2022-08-01,2 adults + 2 children,2.1,1101.8129112940762,2261.1234597391026,2081.6342402208543,5444.570611254034,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2022-09-01,2 adults + 2 children,2.1,1099.2787415980997,2275.820762227407,2076.22199119628,5451.321495021787,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2022-10-01,2 adults + 2 children,2.1,1108.5126830275237,2280.3724037518623,2094.285122519688,5483.1702092990745,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2022-11-01,2 adults + 2 children,2.1,1117.7133382966522,2375.9200074690657,2115.8562592816406,5609.489605047358,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2022-12-01,2 adults + 2 children,2.1,1122.2959629836682,2391.601079518361,2126.435540578049,5640.332583080079,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2023-01-01,2 adults + 2 children,2.1,1127.7952132022883,2382.2738353082395,2133.4527778619563,5643.521826372484,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2023-02-01,2 adults + 2 children,2.1,1132.8702916616983,2377.509287637623,2143.693351195694,5654.0729304950155,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2023-03-01,2 adults + 2 children,2.1,1130.491264049209,2389.159083147047,2167.4883473939663,5687.138694590222,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2023-04-01,2 adults + 2 children,2.1,1141.2309310576766,2386.5310081555854,2179.6262821393725,5707.388221352634,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2023-05-01,2 adults + 2 children,2.1,1139.975577033513,2402.759419011043,2183.7675720754373,5726.502568119993,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2023-06-01,2 adults + 2 children,2.1,1134.8456869368622,2389.544242206483,2175.032501787136,5699.422430930481,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2023-07-01,2 adults + 2 children,2.1,1132.1220572882137,2368.755207299286,2182.427612293212,5683.304876880711,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2023-08-01,2 adults + 2 children,2.1,1126.461447001773,2406.418415095345,2197.268120056806,5730.147982153924,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2023-09-01,2 adults + 2 children,2.1,1120.4912013326636,2428.316822672713,2203.64019760497,5752.448221610347,155,140.44545080781444,0.6370984308959751
Brasília,Center-West,expanded,2023-10-01,2 adults + 2 children,2.1,1126.3177555795935,2457.94228790932,2217.302766830121,5801.562810319035,155,140.44545080781444,0.6370984308959751
